CUSTOMER_NUMBER,BENFORD_DEV,ACTIVITY_SEQ_RARITY,TRANS_AMOUNT_Z_SCORE,BALANCE_COVERAGE_RATIO,SPIKE_1H_VS_24H,SPIKE_24H_VS_7D,SPIKE_7D_VS_30D,TRANS_AMOUNT_VS_30D_AVG_RATIO
329869,0.63434374,-0.17105275,7.051386,0.47896525,-0.0686758,-0.10285785,0.06530414,4.4912205
329869,0.5919274,-0.052048244,8.334708,0.37998968,-0.39623177,-0.10285785,-0.18729858,2.5528893
329869,0.55925995,-0.17884396,4.1012244,0.33440802,0.15590872,-0.10285785,-0.2727421,5.7771363
329870,-0.6966189,-0.13002211,3.8307085,-0.23227496,0.034620747,-0.11125275,-0.20828341,5.445098
329870,-0.73735213,-0.12909102,6.740358,-0.1491055,0.10571629,-0.10826856,0.377461,4.284083
329870,-0.65509963,-0.13866562,7.038881,0.37725002,0.8110255,-0.10826856,0.37440172,4.2571735
330469,-0.8555085,-0.046320915,7.9379315,-0.38416657,-0.6004846,-0.10826856,0.1892469,2.292943
330818,-0.4335781,-0.09019583,2.0370293,4.3384523,0.7617201,-0.034245458,-0.037482627,0.5453318
330818,-0.42340136,-0.0825609,2.520828,4.297629,1.016935,-0.06659849,-0.17104715,0.5408738
330818,-0.5030995,-0.14746839,3.7459545,3.127001,-0.0563514,-0.08443987,-0.1858675,4.9625916
330818,-0.4843834,-0.08659213,1.9553349,4.1103535,0.34143972,-0.03528896,-0.1373496,1.1054924
331525,-0.7154818,-0.13487683,6.7815695,-0.19099249,0.2457942,-0.11125275,-0.21735065,4.0649285
331556,-0.52380484,-0.14259163,7.2985673,2.1399808,0.44975647,-0.081455685,0.36335176,4.350891
331776,0.76359653,-0.04738811,8.430611,1.113451,-0.47856694,-0.10296422,0.20824014,2.9011726
331859,-0.39664465,-0.16412602,3.8230202,-0.19978067,-0.2796953,-0.11384075,0.27126852,5.6747403
332422,0.59164345,-0.17324705,8.260274,0.5715313,-0.399775,-0.10285785,-0.22782092,3.2290392
332723,-0.70517534,-0.13583446,6.8337626,-0.3326017,0.25077432,-0.11125275,-0.23067485,4.0371013
332723,-0.6917171,-0.1276281,3.2946155,-0.701313,0.24840358,-0.10736111,-0.2009788,6.030183
332723,-0.7445382,-0.12966952,6.6161065,-0.20967527,-0.44641432,0.17988884,-0.15794322,4.1947775
332723,-0.745524,-0.12875555,3.8669717,-0.5484338,-0.20127855,-0.10736111,-0.14927621,5.418916
332723,-0.711421,-0.12779793,6.7623844,-0.29800823,-0.042968728,-0.11125275,-0.21974836,4.076435
332723,-0.7054953,-0.13097973,3.885453,-0.4954241,0.052720595,-0.10736111,-0.20347537,5.389963
332798,0.6704278,-0.15078898,2.8554199,-1.2351782,-0.35780776,0.03987158,-0.044008024,6.3890877
332914,0.5556918,-0.17027108,7.0601454,-0.18886511,-0.17781262,-0.10285785,-0.22950083,4.312995
332914,0.51055497,-0.16440497,3.497189,-0.64752245,-0.3597214,0.14430788,-0.16824481,6.32352
332914,0.49705502,-0.17260756,4.256429,-0.19370586,-0.06645095,0.14041625,-0.25038204,5.6784368
332974,2.456602,-0.1739681,3.3655531,-0.061797686,-0.006328446,-0.10036693,-0.26130855,6.483061
332974,2.5233011,-0.1798257,8.40286,0.18593186,0.22022794,-0.10036693,-0.28985545,3.5344388
333139,-0.1416638,0.012498954,6.708578,-1.429997,-0.4311334,-0.09891076,0.1926235,4.398675
334632,0.5168496,-0.14229248,6.8523197,-1.3386843,-0.32590154,-0.09915771,-0.16932845,4.318295
334632,0.590563,-0.14158016,6.9257183,-1.3984412,-0.37950552,-0.09617352,0.20758133,4.4029055
334632,0.42245826,-0.14826536,8.738714,-1.6387192,0.80698043,-0.09617352,0.3202575,3.3447187
334648,2.8914497,0.35166672,3.595575,-0.68090373,0.33424643,-0.08321743,0.24475226,2.767285
334648,2.761121,0.25173923,4.1997204,-0.6239596,-0.4780811,-0.08321743,0.16746557,5.919149
334680,0.39824897,0.031693142,6.897613,0.9865356,-0.37217,-0.096212275,-0.22782092,4.4905825
335388,-0.60781574,-0.1345422,6.757839,0.6131534,-0.079218805,-0.10877111,-0.21573952,4.136445
335450,2.9032378,-0.15543298,7.266285,-0.69682837,0.07084175,-0.09349109,0.2777766,4.51577
335604,2.2127569,-0.17020434,7.0144825,0.56306285,-0.45599928,-0.0949011,0.25361246,4.4478636
335684,2.6462154,-0.16871037,8.2934675,-0.040335,-0.48470795,-0.09738274,0.23787363,3.651933
335684,2.6134002,-0.0517044,5.5118356,-0.38336286,-0.51041085,0.35979247,0.23749289,-1.0031412
335929,-0.6795984,0.38595417,3.8877013,-0.7411958,0.047481906,-0.09708744,-0.1962539,5.516701
335929,-0.7376746,0.31518155,6.717149,-0.2162118,-0.027771952,-0.097994894,0.24045451,4.3699865
335929,-0.69667745,0.43489704,8.299773,-0.63346,0.5580734,-0.09708744,-0.22114193,3.0503242
335929,-0.6959091,0.43489704,6.8885217,-0.52891237,0.4361359,-0.09708744,-0.18667275,4.1949177
336040,-0.7607325,-0.12949172,3.7111764,-0.29842323,-0.4459907,-0.11125275,-0.12222754,5.4555545
336269,-0.288612,0.031057704,3.0278966,0.27270293,-0.46730354,-0.11125275,-0.17557922,6.51724
336269,-0.27575228,0.031269502,6.668001,0.612163,-0.44229513,-0.11125275,-0.19797066,4.3694057
336269,-0.18919046,0.023770984,8.421677,1.1301881,0.55552596,-0.10877111,-0.2652833,3.5850904
337274,-0.6178194,-0.13319148,7.000346,1.409491,-0.5070001,-0.09027551,0.2697667,4.2988157
337793,0.9725461,0.7563672,3.0973887,-1.2945315,-0.45234162,-0.06908802,0.16694506,6.544909
339051,0.75603074,-0.17688954,7.4691725,2.0274198,0.36207068,-0.07306078,0.44171566,4.34833
339189,-0.51806945,-0.13676637,4.1595244,2.0086434,0.020650953,-0.08443987,-0.18431708,5.6494064
339399,-0.37730035,-0.17017679,8.511369,-0.25418693,0.94665504,-0.11125275,-0.25768998,3.2092307
339454,-0.70140386,0.004992254,3.1998703,-0.77568907,-0.19951397,-0.10736111,-0.14808051,6.1889358
339454,-0.65370196,-0.0019689053,4.112864,-0.69780284,0.76921093,-0.10736111,-0.10822955,5.517571
339454,-0.6744625,-0.004480658,6.704907,-0.21764061,0.045796786,-0.11125275,-0.23197572,4.2091346
339620,0.75119233,-0.1713971,4.0402036,0.1773389,-0.1545312,-0.10285785,-0.2202361,5.916877
339831,0.6651413,0.0010667094,6.2056346,2.6468232,0.011798106,-0.06079159,0.26367566,-0.99076676
339831,0.6101201,0.09952999,4.348998,1.8738652,-0.021736674,-0.07500146,-0.26610884,5.9498944
340131,0.68485117,-0.17865846,4.1012244,0.33929375,0.16370611,-0.10285785,-0.2727421,5.853758
340282,-0.77127594,-0.1301198,3.0880237,-0.44248417,-0.47143728,-0.11125275,-0.08046651,6.1066055
340282,-0.7136261,-0.13551274,6.799553,0.34892577,-0.27438292,-0.10826856,0.29556987,4.2832975
340368,-0.69754463,-0.13442445,8.255816,1.1153915,-0.22517498,-0.10186993,0.06865343,3.394257
340792,-0.63486165,-0.13644382,6.7489505,0.6251646,-0.17815568,-0.10877111,-0.17246687,4.152556
341768,0.47360623,-0.17884396,3.541243,0.35320756,0.83661956,-0.10285785,-0.2727421,2.7163227
341827,-0.63958555,-0.13446365,1.7415527,3.5719,-0.4907565,-0.044653315,0.14842595,2.8228536
341827,-0.5392076,-0.047953222,3.7778912,3.5428126,-0.42960602,-0.07040666,-0.08985035,1.7982286
342260,0.6384584,-0.17275594,8.280257,0.28072378,-0.37885666,-0.10285785,-0.22409508,3.24313
342551,0.8306845,-0.05221916,8.533726,-1.3746313,0.21091284,-0.09915771,-0.19200449,2.3991804
342854,0.7095838,-0.008000981,6.961758,-0.3651653,-0.39126134,-0.09896621,-0.04716374,4.4582334
343117,0.37311366,-0.17253473,7.1789875,2.133225,-0.33117998,-0.078782216,-0.01607797,4.314354
343117,0.34461012,-0.18003328,7.351616,1.3788395,0.44870284,-0.08461785,0.24678002,4.389035
343353,-0.62447244,-0.13590644,6.760477,0.93349916,-0.45251742,-0.10186993,-0.08421705,4.2773256
343515,2.193746,-0.058037713,8.705668,0.31482315,0.42260405,-0.09987366,0.2713227,3.0347455
343515,2.1616516,-0.057624016,3.5431683,-0.011403777,0.3627153,-0.10285785,-0.22527218,1.8763614
343515,1.9039142,-0.18254372,0.93719524,0.019100942,0.26183107,-0.057007648,0.39557153,3.9011655
344148,-0.6613837,-0.1344194,8.118935,0.24919857,-0.077675834,-0.11125275,-0.22190683,3.0154407
344687,-0.7989836,-0.053878512,8.092596,0.25969806,-0.5875665,-0.10826856,0.10533178,2.3731916
344691,-0.21377437,-0.016272862,6.813168,0.7772095,-0.2415775,-0.10578692,0.22289452,4.468609
344818,-0.6178194,0.028203532,7.000346,1.4066926,-0.5065765,-0.09027551,0.2697667,4.3868847
344818,-0.5956046,-0.012728242,8.28671,1.1688544,-0.003915813,-0.107442126,-0.1837548,2.6782365
344849,3.0133016,-0.14379518,8.586738,-1.158029,0.0006530415,-0.09666679,-0.010263164,3.4626548
344947,0.7049936,0.8382013,4.075529,-0.04626971,-0.14473465,-0.11412272,-0.23939022,5.710822
345405,-0.7854451,-0.047463786,7.99266,-0.44864023,-0.50815064,-0.11125275,-0.10761324,2.2280903
345497,0.68632096,-0.17105275,8.515034,1.2280974,-0.23296294,-0.09049084,0.32778722,3.6074007
346480,0.39462176,-0.16874546,6.8498583,0.017224673,-0.039115548,-0.1026109,0.40196678,4.558821
346755,0.6908345,-0.14845966,7.0056715,-1.2667032,-0.06476294,-0.09617352,0.31795487,4.4854817
347107,-0.80832833,0.070798844,6.621828,-0.59994507,-0.49254727,-0.10736111,0.005784009,4.2406445
347623,-0.71064794,-0.16596974,6.7401237,-0.1822331,0.08945269,-0.10826856,0.2315375,4.257261
347623,-0.7420796,-0.16561715,6.7352414,-0.24731499,-0.54323816,0.15131854,0.21717052,4.275067
347674,-0.5944623,-0.062677585,6.075259,1.9126682,0.502409,-0.07243413,0.21539229,-1.1443676
348148,-0.6404384,-0.13442445,6.760758,0.6256312,-0.035132907,-0.10877111,0.009000764,4.2168593
348422,-0.78344053,-0.11368291,6.527285,-1.1437596,-0.48830402,-0.10736111,-0.051744916,4.0841246
348824,2.8497117,-0.15345444,7.0706606,-0.68584824,-0.36268878,-0.09647529,-0.18342672,4.417228
348824,2.7873175,-0.16002885,7.453798,-0.6412439,0.6004763,-0.09647529,0.13230182,4.4879856
349333,-0.59398884,-0.14298123,3.70557,1.0183842,0.97279966,0.8686496,0.32728985,3.0346098
349333,-0.6566142,-0.06077597,3.6360066,0.89258516,1.7658641,-0.08794553,0.3034229,1.0062917
349333,-0.62363696,-0.06366825,6.3775315,1.483095,1.4883311,0.6979228,0.31990534,-0.36034158
349624,0.8284616,-0.17203483,7.4636464,2.1431725,0.032220267,-0.07306078,0.44171566,4.140931
349632,-0.21686134,-0.17073968,7.413689,1.5153064,1.2261658,-0.09027551,0.48440918,4.3099318
349632,-0.1930331,-0.060659755,2.6351826,0.7239013,0.9667924,0.7528145,0.3174048,1.5484709
349632,-0.2695351,-0.061147355,2.6029346,0.75701845,2.5480876,0.6765053,-0.048361123,0.87502015
349652,0.3160607,-0.16045763,6.9590564,-0.9891599,0.27305803,-0.098719254,0.2650689,4.3005147
350285,1.2268492,-0.053622436,4.3370943,2.425772,-0.4044571,0.098985024,0.16076043,0.77314603
350296,-0.63059443,-0.13442445,7.243193,2.2464824,-0.21488072,-0.081455685,0.13850114,4.1169677
350343,-0.6955125,-0.13602419,8.007093,0.36378357,-0.45286432,-0.11125275,-0.14602919,3.042037
350568,-0.64105487,-0.053744078,8.521525,0.034880623,0.926456,-0.11682494,-0.1899221,2.6026092
350769,-0.33581328,-0.1704869,3.7424295,-0.24317287,-0.4544774,-0.1088473,-0.15872665,5.6021504
351497,2.193667,-0.0452695,5.7561007,0.6075105,-0.458607,-0.091905914,-0.094754815,-0.5466835
352707,3.641324,-0.044767153,5.7699966,-1.2455931,-0.06595681,-0.07964938,0.2745901,-1.1913239
352930,0.44641238,-0.046222854,8.463024,-1.6529182,-0.018020894,-0.09617352,0.2115099,2.3462436
354237,3.078577,-0.040755317,3.49493,-1.0913833,-0.16585992,-0.101077706,-0.14219926,1.9448885
354381,-0.6315673,-0.13509311,4.15509,2.1859922,-0.4416607,-0.081455685,0.21158992,5.5856323
354422,1.0972222,-0.062224187,1.8789176,4.3614154,-0.44389898,-0.025241334,0.14291753,-0.00033142418
354422,1.0260084,-0.050269213,1.8704032,4.359476,-0.47115853,-0.02823836,0.24137153,0.73465765
354434,-0.7683111,-0.045734104,8.123081,0.042005543,-0.07686735,-0.11384075,0.26017684,2.4072526
354470,1.8438042,-0.17129265,4.0766907,0.5612406,-0.47605,-0.09987366,0.32854143,5.8220315
354470,1.7834463,-0.17960449,8.717971,0.93859315,0.23387033,-0.10037621,-0.00782,3.5668097
354470,1.8535268,-0.1803168,8.676282,0.69004023,0.3084398,-0.10037621,-0.29513356,3.3946667
354470,1.8676345,-0.060307283,8.9697485,1.0234638,0.8335043,-0.10037621,-0.06736553,3.2854931
354470,2.064401,-0.0558123,5.997213,0.9403112,-0.44422358,0.65821606,-0.17884713,-0.5038097
354476,0.97317994,-0.16340467,7.131862,-0.61132467,0.08018303,-0.095982015,0.33456892,4.4532156
354615,0.58600616,-0.02151429,3.8408024,1.5005268,0.053384718,-0.07083158,-0.051452868,1.7934707
355333,0.6427951,-0.05003191,5.8478923,1.4743935,-0.003600019,-0.08202983,0.33984342,-0.44059774
355533,-0.4787314,-0.172468,8.27464,-0.2903526,0.4225219,-0.1093005,-0.25768998,3.0109403
355533,-0.52175695,-0.16309789,6.632363,-0.14917251,-0.054186895,-0.11125275,-0.24676351,4.2155805
355613,3.1368728,-0.0017530052,4.0982265,-0.97842413,-0.060476657,-0.08263358,0.08655169,1.4852251
355670,-0.5904119,-0.1505019,1.6130339,3.6029522,0.002744563,-0.03386691,0.30734697,2.9055328
355880,0.5428177,-0.1547896,7.0077095,-1.0325118,0.06780922,-0.095982015,0.39224175,4.364151
355880,0.49570724,-0.15316056,4.5295877,-1.141958,0.04132157,0.7419492,0.2950868,5.767315
355880,0.36012048,-0.1582612,3.1153066,-1.2010398,0.54420877,0.44283402,-0.0025299229,6.3706264
355880,0.35821596,-0.15208222,4.6703086,-1.1602938,0.59530836,0.6089371,-0.1962592,5.7221947
356129,-0.6577968,-0.12775001,8.718954,3.6052186,-0.47734603,-0.081455685,0.13304803,3.5457041
356164,-0.64807814,-0.1297435,4.0782833,2.082522,-0.4416607,-0.081455685,0.21158992,5.769096
356639,-0.58287597,-0.17578651,6.8783603,0.6861962,0.2612182,-0.10578692,0.23443888,4.1993732
356669,-0.7042792,-0.11927982,6.7744927,-1.0777234,0.5060442,-0.10736111,-0.031595357,4.090783
356669,-0.78745043,-0.107900865,8.552638,-1.5990907,1.2381705,-0.10755261,0.04369441,3.0393496
356856,-0.7293546,-0.104414724,6.63337,-1.3706826,0.015798163,-0.10650911,-0.17556468,4.1181307
356856,-0.6798267,-0.10801861,3.4607618,-1.2443832,0.6540632,-0.10755261,-0.15317324,6.090179
356856,-0.6798267,-0.10801861,4.034951,-1.2519964,0.42110667,-0.10755261,-0.15317324,5.4351435
356856,-0.69487005,-0.11720111,2.780844,-1.2735047,0.2402448,0.068320245,-0.15317324,6.057052
357181,-0.59314376,0.14833327,8.109561,0.62569845,-0.11252359,-0.10877111,-0.21573952,3.1113796
357416,-0.6222609,-0.16384768,7.9817414,-0.6936753,-0.48183712,-0.10736111,-0.18015033,2.9223027
357895,-0.7987409,-0.12726055,6.6992173,-0.32714367,-0.5366831,-0.10826856,0.20718227,4.187525
357895,-0.7238697,-0.13394575,8.354219,-0.3449414,0.5679977,-0.10826856,0.377461,3.079991
358282,-0.5564943,0.121494934,1.7696196,3.7894034,0.108437315,-0.043609813,0.24650449,2.052701
358716,0.7874942,-0.014623223,6.999872,0.45298687,-0.4312105,-0.09987366,0.25361246,4.5648775
358913,0.45633036,-0.14308807,6.9923015,-1.4107679,-0.17452113,-0.09617352,0.28506973,4.423201
359006,3.093249,-0.0456941,3.5116816,-0.84755224,-0.022363156,-0.10204749,-0.20416209,1.9245502
359017,2.0023563,-0.14974202,8.5981655,-1.1631049,-0.15690425,-0.09915771,-0.19012247,3.3520255
359250,-0.028336417,-0.056899898,2.683796,2.6690516,0.060393307,0.31608698,0.5509924,1.3055513
359250,-0.08971741,-0.060394473,4.4245076,2.7149932,0.6296855,-0.06094083,-0.19390377,1.4739801
359250,-0.09317997,-0.047258314,4.0599546,2.6077259,-0.39860252,-0.066513024,-0.14404233,0.7480674
359330,-0.7210274,-0.13192374,6.7058573,-0.20719978,0.032717817,-0.11125275,-0.21735065,4.123116
359543,-0.7237792,-0.13002211,8.057739,-0.3181025,-0.0019892985,-0.11125275,-0.23067485,2.9310198
360091,-0.70214933,-0.13487683,3.1509082,-0.17056704,0.2457942,-0.11125275,-0.19495921,6.0984797
360275,0.13088433,-0.052579634,4.275548,3.4220543,0.7414282,-0.061764818,0.30540264,1.924934
360275,0.19027165,-0.051328685,3.9360871,3.6589296,0.16523723,0.11232024,0.3169242,0.93506527
360364,-0.711708,-0.13361111,3.0975115,0.22443685,-0.2729806,-0.10826856,0.26328623,6.401028
360364,-0.6909695,-0.13319148,6.6780596,0.6217342,-0.5342123,-0.10578692,0.28246123,4.2879243
360398,3.2413762,1.0499206,2.336592,-0.75301373,1.2530746,0.13147967,0.06710161,-0.54590946
360398,3.0752766,0.8515105,4.548972,-0.75048554,0.76516974,0.592896,-0.12750559,-0.1945642
360398,3.283272,1.0634911,2.4692435,-0.7562201,1.6249348,0.058888074,-0.14971167,-0.45729756
360398,3.283272,1.0231161,2.455677,-0.7804269,1.6486305,0.016563708,-0.14971167,-0.45383304
360753,1.0728462,-0.04705132,2.329386,4.3407145,-0.4831926,-0.055219393,0.16160777,0.438147
360753,0.9508493,-0.07470131,1.6421491,4.5320168,0.30885348,-0.021347173,-0.20251617,0.08556022
360817,-0.76031494,-0.05409031,8.068672,0.6316327,-0.5692317,-0.10578692,0.10989711,2.4608467
361318,0.48612618,-0.1792516,8.816298,-0.24116823,0.72407037,-0.10285785,-0.28370002,3.28945
361318,0.63305545,-0.17472078,4.1664133,-0.36518744,-0.14900972,-0.097013965,-0.20230134,5.6546164
361318,0.67056745,-0.17175306,6.990314,-0.18759283,-0.34555188,-0.10285785,-0.21096835,4.3123674
361391,-0.7737076,-0.10704771,6.560824,-1.3114947,-0.48452926,-0.10456842,0.23301537,4.184233
361391,-0.79406357,-0.12001184,6.616956,-0.83227074,-0.5345498,-0.10437692,0.19679405,4.1979938
361898,-0.62535715,-0.13793346,6.536562,-1.4029834,-0.40746033,-0.10755261,-0.14331847,4.1443634
362141,1.8274233,-0.15535605,7.110587,-0.87734693,-0.36268878,-0.09896621,-0.18342672,4.3124804
362466,-0.19787419,-0.17369363,7.169597,2.201719,0.05737268,-0.081455685,0.39788905,4.4295497
362466,-0.17828973,-0.18112652,2.746079,0.8687155,0.021250907,-0.06260033,-0.24289182,6.438603
362651,-0.5784345,-0.15997495,6.711429,-0.79360783,0.03018802,-0.10736111,-0.2373579,4.1036134
362651,-0.62831694,-0.15733114,6.590946,-0.8679686,-0.445789,-0.10736111,-0.16462629,4.1155787
362651,-0.5990724,-0.14910062,3.1247704,-1.073363,-0.4447126,-0.10736111,-0.13502528,6.0676107
362651,-0.5491899,-0.15403563,3.2455924,-1.0032033,0.03966669,-0.10540886,-0.20775692,6.0514436
362708,-0.5557517,0.148451,4.0654516,1.3175031,-0.22914763,-0.09027551,0.12063798,5.805172
362708,-0.49317777,0.14610909,4.095553,1.3155447,0.010794216,-0.0932597,-0.19764131,5.6880155
362764,0.6790525,-0.17715646,2.7996843,0.17255266,-0.41167855,-0.057007648,0.17720507,6.5278873
362764,0.59647363,-0.17056164,4.020045,0.2583096,-0.041873932,-0.10285785,-0.041505214,5.8773637
362764,0.5282557,-0.058343336,3.8401928,0.175098,0.7952352,-0.08584044,0.24227203,1.5706955
362852,-0.71150386,-0.11833068,3.9660819,-0.699264,0.24840358,-0.1129333,-0.1876546,5.3594036
363737,-0.60300326,0.07973096,6.7640414,0.3265902,-0.038687915,-0.11125275,-0.22135586,4.227551
363737,-0.64742494,0.08015059,6.6522007,0.24524662,-0.4522849,-0.11125275,-0.16496974,4.2277846
364497,-0.5679184,-0.052828938,8.237578,1.0651568,-0.011335159,-0.1143433,-0.19017512,2.7092266
364508,0.37005883,-0.051548205,3.6422334,2.301328,-0.37002942,-0.06094083,-0.05145716,1.1933501
364556,2.8021917,-0.16143936,7.1775417,-0.49898475,-0.14356992,-0.09647529,0.0064298743,4.524236
364556,2.938641,-0.16851825,8.96849,-0.5765083,0.79994184,-0.09349109,0.29076514,3.801579
364572,-0.63486165,-0.13644382,6.7489505,0.6251646,-0.17815568,-0.10877111,-0.17246687,4.152556
364572,-0.5898958,-0.138668,6.8990674,0.9588994,0.023969032,-0.10186993,-0.19219685,4.2312984
364572,-0.64556944,-0.14340496,3.1848006,0.28955224,0.24765557,-0.11125275,-0.051815573,6.2538385
365022,-0.5851098,-0.13644382,3.8456228,0.71232563,-0.07361815,-0.10877111,-0.19334808,5.715842
365147,-0.71721953,-0.1319804,3.6724472,0.09812398,-0.47967649,-0.11125275,-0.08413123,5.613716
365147,-0.6315258,-0.13442445,6.8558545,0.8671713,-0.011755884,-0.10578692,0.22020419,4.3596773
365147,-0.646944,-0.1364138,6.629725,0.58331245,-0.44175276,-0.10681886,-0.15935342,4.151928
365147,-0.63552743,-0.13683341,7.0630274,0.4779864,-0.18413015,0.6824495,-0.16401543,4.267039
365670,0.091021486,-0.16383345,8.259604,-0.79409665,0.050264493,-0.098719254,0.275507,3.1292326
366085,0.627454,0.58526915,4.026668,-1.1633679,-0.39771923,-0.118020765,-0.13820672,5.820117
366155,-0.8150774,-0.100402355,7.913952,-1.6163467,-0.4857973,-0.10456842,0.1414841,2.8978677
366253,-0.76996547,-0.04210948,8.089505,-1.5857599,-0.095853515,-0.10755261,-0.14233543,2.1552157
366529,0.08035186,-0.17363666,3.4098015,1.5045593,-0.41332984,0.09461005,-0.1987962,2.771615
366529,0.09369615,-0.17134543,3.3429792,1.5324261,-0.41332984,-0.08760205,-0.1987962,2.7565827
367181,-0.5923971,-0.053277448,6.382758,3.0202818,-0.48852563,-0.063614294,0.1395321,-1.5354605
367627,-0.6745964,0.029089052,3.108897,0.10256858,-0.20820236,-0.11125275,-0.15624273,6.364858
367627,-0.6538008,0.027484257,6.6730194,0.39573613,-0.410286,-0.11125275,-0.12488424,4.2659397
367679,-0.6586323,0.03259115,3.8076994,0.09872627,0.04719911,-0.11682494,-0.19711767,5.6371036
367774,-0.7942343,-0.12920742,6.686007,-0.36045042,-0.5199602,-0.10826856,0.16513546,4.205529
367779,-0.5734778,-0.12827311,3.3522146,2.3665524,-0.38250595,-0.090012066,-0.11700446,2.6760948
367863,-0.7293546,-0.1031639,6.6339827,-1.3690741,0.010119287,-0.10755261,-0.17556468,4.1213803
367923,-0.5628213,0.39872715,8.550824,0.86658686,0.5353878,0.33669662,0.30439302,2.5766783
367923,-0.5525605,0.4161045,3.6457329,0.44571945,0.9819049,0.69272316,-0.1649988,1.8404162
367923,-0.5205133,0.4639553,7.030388,0.7499082,0.27712318,0.3337124,-0.22836144,4.2464314
367923,-0.517816,0.4639553,4.0811725,0.3954178,0.5151782,0.19016251,-0.20597,5.7468777
367923,-0.5220826,0.4639553,7.26733,0.73075515,0.27712318,0.9128023,-0.21991001,4.3273625
367923,-0.5366508,0.4639553,4.141292,0.42959127,0.27114874,0.49994367,-0.20597,5.7441707
367923,-0.53626686,0.46624652,3.9634748,0.37249038,0.5151782,-0.10097908,-0.20597,5.731846
